Date,County,Sales (Dollars)
2014-10-16,warren,13557.259999999995
2014-10-16,winnebago,1624.36
2014-10-16,worth,3988.7799999999997
2014-10-20,adair,5960.200000000002
2014-10-20,audubon,3246.1300000000006
2014-10-20,black hawk,107412.70999999993
2014-10-20,buchanan,15135.529999999997
2014-10-20,butler,2818.74
2014-10-20,cass,21138.549999999992
2014-10-20,cedar,6028.690000000002
2014-10-20,clayton,14436.269999999999
2014-10-20,clinton,1789.64
2014-10-20,dallas,7605.0
2014-10-20,delaware,13151.250000000002
2014-10-20,des moines,67292.2
2014-10-20,dubuque,1630.84
2014-10-20,franklin,8531.37
2014-10-20,grundy,5683.459999999998
2014-10-20,guthrie,1865.4600000000003
2014-10-20,hardin,14046.23999999999
2014-10-20,harrison,8301.080000000002
2014-10-20,henry,19834.72999999999
2014-10-20,iowa,13490.530000000006
2014-10-20,jackson,22520.47999999998
2014-10-20,jasper,12988.289999999999
2014-10-20,jefferson,15203.95
2014-10-20,johnson,65386.80999999997
2014-10-20,jones,11419.779999999997
2014-10-20,keokuk,3052.5100000000007
2014-10-20,lee,64743.75
2014-10-20,linn,265106.94000000035
2014-10-20,louisa,1396.8600000000004
2014-10-20,muscatine,51299.12999999999
2014-10-20,polk,357453.3400000004
2014-10-20,pottawattamie,68602.94999999988
2014-10-20,scott,73503.18999999992
2014-10-20,shelby,17583.28
2014-10-20,van buren,1867.3500000000001
2014-10-20,wapello,2731.0799999999995
2014-10-20,warren,33807.310000000005
2014-10-20,washington,18398.529999999988
2014-10-21,adair,2665.83
2014-10-21,adams,1744.6399999999999
2014-10-21,benton,13546.189999999997
2014-10-21,black hawk,11773.889999999994
2014-10-21,boone,2268.5899999999997
2014-10-21,bremer,14857.740000000003
2014-10-21,butler,4545.75
2014-10-21,cherokee,18363.469999999994
2014-10-21,chickasaw,8509.070000000002
2014-10-21,clay,26471.91000000001
2014-10-21,clayton,1131.16
2014-10-21,dallas,27625.210000000017
2014-10-21,dickinson,50130.549999999996
2014-10-21,emmet,15629.679999999995
2014-10-21,floyd,21806.930000000008
2014-10-21,greene,1266.5400000000002
2014-10-21,hamilton,11245.13
2014-10-21,hardin,12185.339999999995
2014-10-21,howard,13987.970000000001
2014-10-21,humboldt,16211.280000000004
2014-10-21,iowa,2466.879999999999
2014-10-21,johnson,1968.9000000000003
2014-10-21,kossuth,5496.14
2014-10-21,linn,117432.9199999999
2014-10-21,louisa,1329.24
2014-10-21,lyon,15435.039999999999
2014-10-21,madison,13807.039999999999
2014-10-21,marshall,50672.32
2014-10-21,mills,7401.009999999999
2014-10-21,mitchell,8336.63
2014-10-21,montgomery,9994.600000000002
2014-10-21,o'brien,19252.669999999987
2014-10-21,osceola,3486.6900000000005
2014-10-21,page,42003.869999999995
2014-10-21,palo alto,13561.709999999995
2014-10-21,plymouth,30936.379999999997
2014-10-21,pocahontas,3740.609999999999
2014-10-21,polk,260667.8900000003
2014-10-21,pottawattamie,145755.9000000001
2014-10-21,ringgold,2561.4300000000007
2014-10-21,sioux,23609.99999999999
2014-10-21,story,13008.730000000003
2014-10-21,tama,10676.63
2014-10-21,union,19192.879999999997
2014-10-21,webster,60158.16999999996
2014-10-21,wright,10594.880000000005
2014-10-22,allamakee,14800.69000000001
2014-10-22,appanoose,11057.999999999998
2014-10-22,black hawk,60086.39
2014-10-22,boone,18079.010000000006
2014-10-22,bremer,7279.569999999999
2014-10-22,buchanan,9711.690000000002
2014-10-22,buena vista,39032.96999999997
2014-10-22,calhoun,6764.860000000002
2014-10-22,crawford,1045.59
2014-10-22,dallas,1917.2400000000002
2014-10-22,davis,1430.16
2014-10-22,dubuque,157108.64000000013
2014-10-22,fayette,18117.739999999998
2014-10-22,hancock,3200.67
2014-10-22,ida,8978.920000000006
2014-10-22,iowa,13555.210000000003
2014-10-22,jasper,1639.7600000000002
2014-10-22,johnson,201068.30000000008
2014-10-22,jones,9065.990000000003
2014-10-22,kossuth,31473.860000000004
2014-10-22,linn,50576.04999999993
2014-10-22,lucas,10944.689999999995
2014-10-22,mahaska,19738.83999999999
2014-10-22,marion,42399.99999999994
2014-10-22,monona,8815.440000000004
2014-10-22,monroe,3699.3099999999995
2014-10-22,plymouth,1013.88
2014-10-22,polk,179731.5300000001
2014-10-22,poweshiek,2062.98
2014-10-22,sac,11064.550000000001
2014-10-22,scott,227554.10000000015
2014-10-22,story,158110.94999999975
2014-10-22,wapello,47398.98000000004
2014-10-22,webster,4155.63
2014-10-22,winnebago,11910.080000000002
2014-10-22,winneshiek,24549.33000000002
2014-10-22,woodbury,170740.66000000012
2014-10-23,black hawk,181212.86000000016
2014-10-23,boone,5874.610000000001
2014-10-23,carroll,31834.28000000002
2014-10-23,cedar,14825.649999999996
2014-10-23,cerro gordo,96749.37999999999
2014-10-23,clarke,10322.519999999997
2014-10-23,clinton,61899.87999999993
2014-10-23,crawford,27904.06999999999
2014-10-23,dallas,3762.2299999999996
2014-10-23,decatur,8092.63
2014-10-23,franklin,933.6600000000001
2014-10-23,greene,17450.199999999997
2014-10-23,henry,1695.7499999999995
2014-10-23,jasper,17695.439999999984
2014-10-23,johnson,13783.36
2014-10-23,linn,36968.63000000001
2014-10-23,polk,450383.8200000015
2014-10-23,poweshiek,28679.629999999972
2014-10-23,scott,96810.21
2014-10-23,story,3248.08
2014-10-23,warren,10123.150000000003
2014-10-23,winnebago,1440.38
2014-10-23,worth,6002.4800000000005
2014-10-24,polk,157.5
2014-10-27,adair,3624.44
2014-10-27,audubon,5773.18
2014-10-27,black hawk,58875.21999999999
2014-10-27,buchanan,16253.850000000004
2014-10-27,butler,1743.36
2014-10-27,cass,19768.479999999996
2014-10-27,cedar,3366.889999999999
2014-10-27,clayton,9641.819999999998
2014-10-27,dallas,37686.060000000005
2014-10-27,delaware,19983.17000000001
2014-10-27,des moines,76024.06999999989
2014-10-27,dubuque,2602.2
2014-10-27,fayette,1665.42
2014-10-27,franklin,22392.890000000007
2014-10-27,grundy,4466.429999999999
2014-10-27,guthrie,7038.580000000004
2014-10-27,hardin,31702.04
2014-10-27,harrison,7570.679999999999
2014-10-27,henry,19190.0
2014-10-27,iowa,6842.72
2014-10-27,jackson,19605.649999999994
2014-10-27,jasper,10177.789999999997
2014-10-27,jefferson,23227.66
2014-10-27,johnson,36587.92
2014-10-27,jones,8201.24
2014-10-27,keokuk,3275.0399999999995
2014-10-27,lee,68978.70999999995
2014-10-27,linn,296951.310000001
2014-10-27,louisa,4562.52
2014-10-27,muscatine,82093.87999999995
2014-10-27,polk,502575.31000000215
2014-10-27,pottawattamie,67946.55999999998
2014-10-27,scott,75084.98000000001
2014-10-27,shelby,9573.189999999997
2014-10-27,story,2212.2
2014-10-27,van buren,6316.750000000003
2014-10-27,wapello,1587.3300000000002
2014-10-27,warren,18613.809999999987
2014-10-27,washington,28023.50000000002
2014-10-27,webster,1550.7899999999997
2014-10-28,adair,2509.2900000000004
2014-10-28,adams,2081.1000000000004
2014-10-28,benton,23427.91
2014-10-28,black hawk,7892.200000000001
2014-10-28,bremer,26700.859999999997
2014-10-28,butler,3009.0799999999995
2014-10-28,cherokee,23948.619999999995
2014-10-28,chickasaw,4146.620000000001
2014-10-28,clay,22809.159999999993
2014-10-28,clayton,1131.04
2014-10-28,dallas,39250.129999999976
2014-10-28,dickinson,56713.989999999976
2014-10-28,emmet,21535.23999999999
2014-10-28,floyd,23217.42000000001
2014-10-28,grundy,1023.0000000000001
2014-10-28,hamilton,15887.050000000005
2014-10-28,hardin,10571.07
2014-10-28,howard,29026.769999999997
2014-10-28,humboldt,9802.37
2014-10-28,iowa,1705.2300000000002
2014-10-28,jasper,1473.6999999999998
2014-10-28,johnson,67410.29999999996
2014-10-28,kossuth,2360.2800000000007
2014-10-28,linn,146046.52999999988
2014-10-28,lyon,17440.66999999999
2014-10-28,madison,9109.009999999997
2014-10-28,marshall,75283.8199999999
2014-10-28,mills,10265.879999999997
2014-10-28,mitchell,6064.589999999998
2014-10-28,montgomery,15796.699999999995
2014-10-28,o'brien,22957.280000000002
2014-10-28,page,31795.670000000006
2014-10-28,palo alto,9106.339999999993
2014-10-28,plymouth,26156.18000000001
2014-10-28,pocahontas,3503.48
2014-10-28,polk,191276.84000000005
2014-10-28,pottawattamie,164602.56999999986
2014-10-28,ringgold,6023.310000000001
2014-10-28,sioux,23257.53
2014-10-28,story,29174.170000000002
2014-10-28,tama,8589.439999999999
2014-10-28,taylor,3742.5699999999997
2014-10-28,union,19629.729999999996
2014-10-28,webster,61201.18999999999
2014-10-28,wright,6777.229999999999
2014-10-29,allamakee,18342.730000000003
2014-10-29,appanoose,11963.52
2014-10-29,black hawk,71998.11000000002
2014-10-29,boone,22069.300000000003
2014-10-29,bremer,9125.859999999997
2014-10-29,buchanan,5785.450000000001
2014-10-29,buena vista,42902.79999999999
2014-10-29,calhoun,5645.449999999999
2014-10-29,cerro gordo,1772.7499999999998
2014-10-29,crawford,2662.2200000000003
2014-10-29,dallas,3212.47
2014-10-29,davis,746.22
2014-10-29,dubuque,150497.42999999993
2014-10-29,fayette,18443.269999999997
2014-10-29,greene,1641.4700000000005
2014-10-29,hancock,6796.650000000001
2014-10-29,ida,10602.64
2014-10-29,iowa,14235.779999999995
2014-10-29,johnson,265390.8800000002
2014-10-29,jones,9296.380000000001
2014-10-29,kossuth,31962.449999999986
2014-10-29,linn,59306.32
2014-10-29,lucas,4869.23
2014-10-29,mahaska,15805.00999999999
2014-10-29,marion,29843.24000000001
2014-10-29,monona,9311.880000000001
2014-10-29,monroe,6761.630000000002
2014-10-29,polk,163074.74000000005
2014-10-29,pottawattamie,10801.380000000001
2014-10-29,poweshiek,1897.24
2014-10-29,sac,10558.82
2014-10-29,scott,184263.39000000025
2014-10-29,story,148305.0399999999
2014-10-29,wapello,38840.969999999965
2014-10-29,wayne,1241.34
2014-10-29,webster,3458.4300000000003
2014-10-29,winnebago,11517.659999999998
2014-10-29,winneshiek,18914.089999999986
2014-10-29,woodbury,165313.3100000003
2014-10-30,black hawk,181863.4200000001
2014-10-30,boone,6484.6900000000005
2014-10-30,carroll,51877.50999999999
2014-10-30,cedar,5676.179999999998
2014-10-30,cerro gordo,133758.68999999997
2014-10-30,clarke,6803.22
2014-10-30,clinton,64533.39999999996
2014-10-30,crawford,106410.23000000001
2014-10-30,dallas,2495.5299999999997
2014-10-30,decatur,1531.6899999999998
2014-10-30,greene,3254.7999999999997
2014-10-30,grundy,1389.03
2014-10-30,henry,1924.5199999999998
2014-10-30,iowa,8157.7300000000005
2014-10-30,jasper,15448.269999999991
2014-10-30,johnson,18387.379999999994
2014-10-30,linn,36767.850000000006
2014-10-30,marion,982.6399999999999
2014-10-30,muscatine,13867.44
2014-10-30,polk,457140.8100000018
2014-10-30,poweshiek,17449.549999999996
2014-10-30,scott,92077.79
2014-10-30,story,1767.5499999999995
2014-10-30,warren,7065.120000000002
2014-10-30,winnebago,1853.24
2014-10-30,worth,5229.800000000002
2014-11-03,adair,4427.67
2014-11-03,audubon,1774.96
2014-11-03,black hawk,101328.74000000005
2014-11-03,boone,2054.76
2014-11-03,buchanan,17072.1
2014-11-03,butler,2323.1999999999994
2014-11-03,cass,18433.399999999998
2014-11-03,cedar,4128.270000000001
2014-11-03,cerro gordo,711.3
2014-11-03,clayton,7780.080000000003
2014-11-03,crawford,5425.500000000001
2014-11-03,delaware,11954.080000000002
2014-11-03,des moines,62563.77999999995
2014-11-03,dubuque,1594.8000000000002
2014-11-03,franklin,6375.890000000002
2014-11-03,grundy,7098.3200000000015
2014-11-03,guthrie,3400.5
2014-11-03,hardin,17607.079999999998
2014-11-03,harrison,9433.450000000003
2014-11-03,henry,12388.479999999998
2014-11-03,iowa,7912.77
2014-11-03,jackson,22999.69
2014-11-03,jasper,11103.539999999995
2014-11-03,jefferson,9009.960000000001
2014-11-03,johnson,94820.35999999999
2014-11-03,jones,11674.829999999996
2014-11-03,keokuk,2264.9199999999996
2014-11-03,lee,47928.86999999999
2014-11-03,linn,227571.15000000034
2014-11-03,louisa,3051.3999999999996
2014-11-03,muscatine,57816.58000000002
2014-11-03,polk,293660.07999999996
2014-11-03,pottawattamie,63591.37999999998
2014-11-03,scott,71164.65999999995
2014-11-03,shelby,7561.780000000002
2014-11-03,van buren,1838.35
2014-11-03,wapello,1800.5
2014-11-03,warren,27975.21000000001
2014-11-03,washington,34747.229999999996
2014-11-04,adair,4936.0999999999985
2014-11-04,adams,1926.63
2014-11-04,benton,8186.1600000000035
2014-11-04,black hawk,10247.59
2014-11-04,bremer,42977.039999999986
2014-11-04,butler,2497.41
2014-11-04,cherokee,6992.810000000002
2014-11-04,chickasaw,11348.009999999995
2014-11-04,clay,21374.079999999998
2014-11-04,clayton,1253.42
2014-11-04,dallas,30884.960000000006
2014-11-04,decatur,825.69
2014-11-04,dickinson,39063.53999999998
2014-11-04,emmet,6591.190000000002
2014-11-04,floyd,26779.339999999993
2014-11-04,hamilton,18097.549999999996
2014-11-04,hardin,8502.26
2014-11-04,howard,17734.669999999995
2014-11-04,humboldt,10276.980000000005
2014-11-04,iowa,1014.9399999999999
2014-11-04,jasper,1004.5400000000001
2014-11-04,johnson,1680.0700000000004
2014-11-04,kossuth,2657.61
2014-11-04,linn,130382.58999999997
2014-11-04,lyon,9283.63
2014-11-04,madison,20149.599999999995
2014-11-04,marshall,46655.79999999999
2014-11-04,mills,3576.32
2014-11-04,mitchell,5654.189999999999
2014-11-04,montgomery,9995.890000000001
2014-11-04,o'brien,24672.779999999995
2014-11-04,osceola,8044.740000000003
2014-11-04,page,25554.670000000002
2014-11-04,palo alto,10993.06
2014-11-04,plymouth,21954.07999999999
2014-11-04,pocahontas,6483.03
2014-11-04,polk,248799.72000000032
2014-11-04,pottawattamie,115737.97999999991
2014-11-04,ringgold,1439.04
2014-11-04,sioux,30628.210000000006
2014-11-04,story,18111.709999999995
2014-11-04,tama,9694.350000000006
2014-11-04,union,23486.959999999995
2014-11-04,webster,48390.98000000001
2014-11-04,wright,10886.939999999999
2014-11-05,allamakee,18363.679999999997
2014-11-05,appanoose,11499.739999999996
2014-11-05,black hawk,41990.78000000002
2014-11-05,boone,31276.240000000013
2014-11-05,bremer,6334.93
2014-11-05,buchanan,7851.620000000002
2014-11-05,buena vista,29388.189999999977
2014-11-05,calhoun,4906.28
2014-11-05,crawford,3083.69
2014-11-05,davis,1686.37
2014-11-05,dubuque,167352.16
2014-11-05,fayette,15438.750000000002
2014-11-05,greene,876.35
2014-11-05,hancock,7311.640000000002
2014-11-05,ida,6995.009999999998
2014-11-05,iowa,23377.60000000001
2014-11-05,johnson,208107.05000000002
2014-11-05,jones,7483.41
2014-11-05,kossuth,33292.85999999999
2014-11-05,linn,45875.30999999995
2014-11-05,lucas,8726.219999999998
2014-11-05,mahaska,18372.49
2014-11-05,marion,46288.49999999995
2014-11-05,marshall,797.7
2014-11-05,monona,10107.300000000005
2014-11-05,monroe,3930.9099999999994
2014-11-05,plymouth,1677.78
2014-11-05,polk,155269.85999999996
2014-11-05,poweshiek,2309.73
2014-11-05,sac,11069.49
2014-11-05,scott,279955.64000000013
2014-11-05,story,195690.27
2014-11-05,wapello,45709.79999999996
2014-11-05,warren,43135.25999999999
2014-11-05,webster,1550.48
2014-11-05,winnebago,8066.570000000001
2014-11-05,winneshiek,25528.860000000004
2014-11-05,woodbury,225388.96000000043
2014-11-06,black hawk,167028.03999999998
2014-11-06,boone,4993.469999999999
2014-11-06,carroll,33271.569999999985
2014-11-06,cedar,8018.130000000004
2014-11-06,cerro gordo,99023.37999999987
2014-11-06,clarke,18291.68999999999
2014-11-06,clinton,54773.360000000015
2014-11-06,crawford,15914.480000000003
2014-11-06,dallas,9276.77
2014-11-06,decatur,3107.169999999999
2014-11-06,greene,4214.290000000001
2014-11-06,henry,1187.04
2014-11-06,iowa,2793.6499999999996
2014-11-06,jasper,14574.62999999999
2014-11-06,johnson,15772.299999999997
2014-11-06,linn,34716.749999999985
2014-11-06,madison,1528.7799999999995
2014-11-06,polk,390438.66000000155
2014-11-06,poweshiek,21280.419999999976
2014-11-06,scott,73493.22999999998
2014-11-06,story,1708.1399999999999
2014-11-06,warren,9644.299999999997
2014-11-06,winnebago,1501.55
2014-11-06,worth,5077.2
2014-11-07,audubon,2602.11
2014-11-07,black hawk,109863.54000000001
2014-11-07,buchanan,11310.27
2014-11-07,cass,14226.139999999998
2014-11-07,cedar,2220.52
2014-11-07,clayton,5251.750000000001
2014-11-07,dallas,360035.51999999996
2014-11-07,delaware,8741.100000000002
2014-11-07,des moines,40022.599999999984
2014-11-07,franklin,1430.3100000000002
2014-11-07,grundy,1136.4800000000002
2014-11-07,hardin,6806.870000000001
2014-11-07,harrison,7314.650000000001
2014-11-07,henry,13034.98
2014-11-07,iowa,5182.9800000000005
2014-11-07,jackson,18403.550000000007
2014-11-07,jasper,7919.300000000002
2014-11-07,jefferson,2575.46
2014-11-07,johnson,57437.9
2014-11-07,jones,8690.14
2014-11-07,keokuk,903.6000000000001
2014-11-07,lee,38912.88000000001
2014-11-07,linn,276595.2699999999
2014-11-07,louisa,2367.0000000000005
2014-11-07,muscatine,32122.109999999986
2014-11-07,polk,153049.42000000007
2014-11-07,pottawattamie,21183.660000000003
2014-11-07,scott,49867.159999999996
2014-11-07,shelby,1108.8
2014-11-07,story,1327.44
2014-11-07,van buren,1774.8700000000001
2014-11-07,wapello,1359.62
2014-11-07,warren,18051.249999999996
2014-11-07,washington,22753.23
2014-11-07,winnebago,1649.45
2014-11-10,adair,2282.8299999999995
2014-11-10,adams,1722.7800000000002
2014-11-10,benton,9380.840000000004
2014-11-10,black hawk,6859.35
2014-11-10,bremer,24839.55
2014-11-10,cerro gordo,1252.4599999999998
2014-11-10,cherokee,9135.99
2014-11-10,chickasaw,1819.5200000000002
2014-11-10,clay,31533.79999999997
2014-11-10,clayton,2131.68
2014-11-10,dallas,12680.800000000005
2014-11-10,dickinson,47292.64
2014-11-10,emmet,7193.089999999998
2014-11-10,floyd,16099.749999999996
2014-11-10,franklin,5674.160000000002
2014-11-10,grundy,1084.6799999999998
2014-11-10,hamilton,1671.8500000000001
2014-11-10,hardin,18754.130000000005
2014-11-10,howard,10838.769999999995
2014-11-10,humboldt,4877.240000000001
2014-11-10,kossuth,1405.76
2014-11-10,linn,53019.16999999996
2014-11-10,lyon,10248.59
2014-11-10,madison,3661.5499999999993
2014-11-10,marshall,6943.740000000001
2014-11-10,mills,6792.51
2014-11-10,mitchell,2968.0399999999995
2014-11-10,montgomery,11985.640000000003
2014-11-10,o'brien,28604.409999999996
2014-11-10,osceola,2718.9000000000005
2014-11-10,page,13457.180000000006
2014-11-10,palo alto,4401.499999999999
2014-11-10,plymouth,12978.219999999994
2014-11-10,pocahontas,2901.2000000000003
2014-11-10,polk,268063.7500000001
2014-11-10,pottawattamie,110741.95000000003
2014-11-10,scott,3686.2999999999997
2014-11-10,sioux,16730.39
2014-11-10,story,12017.15
2014-11-10,tama,8141.829999999999
2014-11-10,union,14686.609999999997
2014-11-10,webster,42889.28999999998
2014-11-10,wright,6348.099999999999
2014-11-12,adair,2624.769999999999
2014-11-12,allamakee,14866.260000000004
2014-11-12,appanoose,15155.689999999988
2014-11-12,benton,3031.82
2014-11-12,black hawk,38783.29999999999
2014-11-12,boone,21486.09000000001
2014-11-12,bremer,6583.590000000003
2014-11-12,buchanan,8128.75
2014-11-12,buena vista,31325.579999999973
2014-11-12,calhoun,7553.230000000002
2014-11-12,dallas,2239.91
2014-11-12,davis,4563.280000000002
2014-11-12,dubuque,116900.87999999982
2014-11-12,fayette,20625.649999999994
2014-11-12,greene,644.69
2014-11-12,guthrie,3699.6099999999997
2014-11-12,hancock,4402.98
2014-11-12,humboldt,8070.0599999999995
2014-11-12,ida,8752.260000000006
2014-11-12,iowa,17645.47999999999
2014-11-12,jefferson,8075.910000000001
2014-11-12,johnson,414661.1200000003
2014-11-12,jones,8780.220000000005
2014-11-12,kossuth,30030.94999999999
2014-11-12,linn,69938.91999999993
2014-11-12,lucas,5592.599999999999
2014-11-12,mahaska,21063.160000000003
2014-11-12,marion,28735.12000000002
2014-11-12,marshall,10287.029999999995
2014-11-12,monona,11505.710000000001
2014-11-12,monroe,5258.12
2014-11-12,plymouth,1149.3
2014-11-12,polk,183092.12000000072
2014-11-12,pottawattamie,19548.94
2014-11-12,poweshiek,930.3099999999998
2014-11-12,sac,10805.120000000003
2014-11-12,scott,211348.30000000005
2014-11-12,story,137195.49
2014-11-12,wapello,46778.66000000001
2014-11-12,warren,3220.2999999999993
2014-11-12,wayne,2777.15
2014-11-12,webster,4403.920000000002
2014-11-12,winnebago,8626.490000000003
2014-11-12,winneshiek,22686.489999999998
2014-11-12,woodbury,179393.86000000016
2014-11-13,black hawk,176181.90999999995
2014-11-13,boone,10083.719999999996
2014-11-13,carroll,51706.75
2014-11-13,cedar,5791.840000000001
2014-11-13,cerro gordo,107542.18999999999
2014-11-13,clarke,10521.439999999995
2014-11-13,clinton,59574.02999999992
2014-11-13,crawford,16582.55999999999
2014-11-13,dallas,11726.390000000003
2014-11-13,decatur,5124.429999999999
2014-11-13,dubuque,1724.5100000000002
2014-11-13,greene,4928.52
2014-11-13,hamilton,7063.2699999999995
2014-11-13,henry,1590.3199999999995
2014-11-13,iowa,3417.48
2014-11-13,jasper,16501.44999999999
2014-11-13,johnson,19431.079999999998
2014-11-13,linn,31898.850000000013
2014-11-13,marshall,8948.780000000002
2014-11-13,polk,427802.2200000016
2014-11-13,poweshiek,26779.310000000005
2014-11-13,scott,89878.15999999983
2014-11-13,story,6486.480000000003
2014-11-13,warren,10975.05
2014-11-13,webster,1509.03
2014-11-13,winnebago,1346.35
2014-11-13,worth,4275.100000000002
2014-11-17,adair,5167.1900000000005
2014-11-17,audubon,4930.47
2014-11-17,black hawk,117999.69999999988
2014-11-17,buchanan,23355.589999999986
2014-11-17,butler,3644.4399999999996
2014-11-17,cass,58683.039999999935
2014-11-17,cedar,1309.7699999999998
2014-11-17,clayton,18460.670000000002
2014-11-17,clinton,1457.0800000000002
2014-11-17,dallas,85905.59
2014-11-17,delaware,22493.07
2014-11-17,des moines,88298.30999999994
2014-11-17,dubuque,1678.7999999999997
2014-11-17,fayette,1622.02
2014-11-17,franklin,10938.11
2014-11-17,grundy,6034.140000000002
2014-11-17,guthrie,6173.93
2014-11-17,hardin,39949.76000000002
2014-11-17,harrison,18354.48
2014-11-17,henry,25279.460000000003
2014-11-17,iowa,15697.919999999998
2014-11-17,jackson,27054.63999999998
2014-11-17,jasper,21181.089999999993
2014-11-17,jefferson,16560.969999999994
2014-11-17,johnson,81077.10000000003
2014-11-17,jones,9753.180000000004
2014-11-17,keokuk,3081.3500000000004
2014-11-17,lee,79843.51000000002
2014-11-17,linn,307667.810000001
2014-11-17,louisa,8103.560000000002
2014-11-17,muscatine,57805.80999999994
2014-11-17,polk,349381.3500000016
2014-11-17,pottawattamie,82685.41999999985
2014-11-17,scott,87008.7699999999
2014-11-17,shelby,20001.839999999993
2014-11-17,story,1277.16
2014-11-17,van buren,5596.3200000000015
2014-11-17,wapello,3617.4500000000003
2014-11-17,warren,29085.38000000002
2014-11-17,washington,32498.460000000003
2014-11-18,adair,6773.269999999999
2014-11-18,adams,1872.04
2014-11-18,benton,28843.710000000006
2014-11-18,black hawk,14770.57999999999
2014-11-18,bremer,33345.76
2014-11-18,butler,8466.250000000002
2014-11-18,cherokee,16607.819999999996
2014-11-18,chickasaw,16306.769999999999
2014-11-18,clay,30150.02999999999
2014-11-18,clayton,1984.8200000000002
2014-11-18,dallas,49563.249999999985
2014-11-18,dickinson,44533.06999999998
2014-11-18,emmet,27224.619999999988
2014-11-18,floyd,28339.629999999997
2014-11-18,fremont,2305.9500000000007
2014-11-18,grundy,1081.68
2014-11-18,hamilton,26628.44000000001
2014-11-18,hardin,9497.7
2014-11-18,howard,11013.219999999996
2014-11-18,humboldt,12739.13
2014-11-18,iowa,3575.65
2014-11-18,jasper,1822.9099999999999
2014-11-18,johnson,1774.83
2014-11-18,kossuth,1236.43
2014-11-18,linn,133212.2099999999
2014-11-18,lyon,26011.75999999998
2014-11-18,madison,25590.839999999993
2014-11-18,marshall,78035.48999999995
2014-11-18,mills,12547.870000000004
2014-11-18,mitchell,11200.100000000004
2014-11-18,montgomery,8738.630000000001
2014-11-18,o'brien,34940.52999999999
2014-11-18,osceola,7162.06
2014-11-18,page,24268.479999999992
2014-11-18,palo alto,14111.449999999995
2014-11-18,plymouth,53572.79999999998
2014-11-18,pocahontas,9195.040000000003
2014-11-18,polk,202187.91000000024
2014-11-18,pottawattamie,163025.91
2014-11-18,ringgold,2973.27
2014-11-18,sioux,51169.99999999998
2014-11-18,story,18840.91000000001
2014-11-18,tama,13350.950000000003
2014-11-18,taylor,4987.490000000001
2014-11-18,union,28429.390000000007
2014-11-18,webster,58898.39999999994
2014-11-18,wright,19102.429999999993
2014-11-19,allamakee,16580.499999999996
2014-11-19,appanoose,15813.929999999995
2014-11-19,black hawk,29851.359999999982
2014-11-19,boone,25283.95
2014-11-19,bremer,6412.040000000001
2014-11-19,buchanan,4785.699999999998
2014-11-19,buena vista,42658.20999999996
2014-11-19,calhoun,3066.39
2014-11-19,crawford,3417.83
2014-11-19,dallas,10458.05
2014-11-19,davis,2457.590000000001
2014-11-19,dubuque,149553.84000000005
2014-11-19,fayette,21525.42999999998
2014-11-19,hancock,6938.760000000001
2014-11-19,ida,10008.789999999999
2014-11-19,iowa,20029.379999999997
2014-11-19,jasper,1995.4699999999998
2014-11-19,johnson,258263.34000000043
2014-11-19,jones,8384.529999999999
2014-11-19,kossuth,30912.609999999986
2014-11-19,linn,47412.47
2014-11-19,lucas,8633.240000000007
2014-11-19,mahaska,19748.36999999999
2014-11-19,marion,36538.59000000003
2014-11-19,monona,14309.499999999993
2014-11-19,monroe,6899.03
2014-11-19,plymouth,1603.3200000000002
2014-11-19,pocahontas,2751.84
2014-11-19,polk,163958.72999999998
2014-11-19,poweshiek,3070.35
2014-11-19,sac,9335.980000000003
2014-11-19,scott,225741.88999999996
2014-11-19,story,166167.5399999998
2014-11-19,wapello,45300.96000000001
2014-11-19,wayne,3353.149999999999
2014-11-19,webster,1692.0299999999997
2014-11-19,winnebago,11813.009999999998
2014-11-19,winneshiek,24087.050000000003
2014-11-19,woodbury,169344.13999999987
2014-11-20,black hawk,156241.16000000015
2014-11-20,boone,6775.890000000001
2014-11-20,carroll,38899.73000000001
2014-11-20,cedar,6643.150000000002
2014-11-20,cerro gordo,100779.09
2014-11-20,clarke,7517.650000000002
2014-11-20,clinton,57197.9399999999
2014-11-20,crawford,20562.540000000005
2014-11-20,dallas,5388.539999999999
2014-11-20,decatur,4565.239999999999
2014-11-20,franklin,984.03
2014-11-20,greene,4845.370000000001
2014-11-20,henry,1441.1400000000003
2014-11-20,iowa,7849.479999999999
2014-11-20,jasper,21942.520000000008
2014-11-20,johnson,7299.840000000001
2014-11-20,linn,30363.29999999998
2014-11-20,polk,477018.6200000009
2014-11-20,poweshiek,20209.640000000007
2014-11-20,scott,96113.43000000002
2014-11-20,story,817.13
2014-11-20,warren,12715.840000000002
2014-11-20,winnebago,1657.61
2014-11-20,worth,4257.2
2014-11-21,adair,6196.4800000000005
2014-11-21,audubon,1416.24
2014-11-21,black hawk,64737.35999999998
2014-11-21,buchanan,11677.090000000006
2014-11-21,butler,2071.9200000000005
2014-11-21,cass,10775.159999999998
2014-11-21,cedar,2726.94
2014-11-21,clayton,6469.7
2014-11-21,delaware,13732.090000000002
2014-11-21,des moines,72606.70999999999
2014-11-21,dubuque,1370.04
2014-11-21,franklin,16408.67999999999
2014-11-21,grundy,2964.7299999999996
2014-11-21,guthrie,1006.56
2014-11-21,hardin,20585.96
2014-11-21,harrison,6448.55
