Date,County,Volume Sold (Liters)
2014-01-02,allamakee,38.75
2014-01-02,black hawk,7525.110000000008
2014-01-02,boone,344.75
2014-01-02,carroll,2047.8400000000004
2014-01-02,cedar,289.57
2014-01-02,cerro gordo,207.0
2014-01-02,clarke,366.0
2014-01-02,clinton,4155.13
2014-01-02,crawford,958.6099999999999
2014-01-02,dallas,935.84
2014-01-02,decatur,242.13
2014-01-02,greene,437.33
2014-01-02,hamilton,100.12
2014-01-02,ida,9.0
2014-01-02,iowa,521.7
2014-01-02,jasper,76.95
2014-01-02,johnson,9280.610000000004
2014-01-02,jones,476.97
2014-01-02,linn,7240.410000000001
2014-01-02,lucas,668.3
2014-01-02,marion,97.62
2014-01-02,polk,21671.72999999998
2014-01-02,warren,2456.34
2014-01-02,wayne,241.5
2014-01-06,adair,555.0
2014-01-06,audubon,279.75
2014-01-06,benton,672.0
2014-01-06,black hawk,9967.210000000001
2014-01-06,buchanan,1781.4899999999998
2014-01-06,butler,293.25
2014-01-06,cass,1381.7000000000003
2014-01-06,cedar,87.0
2014-01-06,cerro gordo,8428.87
2014-01-06,clayton,803.25
2014-01-06,dallas,735.0
2014-01-06,delaware,1516.4199999999998
2014-01-06,des moines,5302.200000000001
2014-01-06,dubuque,112.5
2014-01-06,fayette,108.35
2014-01-06,franklin,818.37
2014-01-06,grundy,543.14
2014-01-06,guthrie,132.0
2014-01-06,hardin,1676.0700000000002
2014-01-06,harrison,731.41
2014-01-06,henry,1834.4599999999998
2014-01-06,iowa,747.74
2014-01-06,jackson,2078.0199999999995
2014-01-06,jasper,1049.08
2014-01-06,jefferson,1453.13
2014-01-06,johnson,2372.44
2014-01-06,jones,618.0
2014-01-06,keokuk,123.75
2014-01-06,lee,5480.300000000002
2014-01-06,linn,23783.429999999993
2014-01-06,louisa,257.12
2014-01-06,muscatine,4887.980000000001
2014-01-06,polk,17416.419999999995
2014-01-06,pottawattamie,13325.630000000005
2014-01-06,scott,6794.9500000000035
2014-01-06,shelby,873.5400000000001
2014-01-06,story,208.13
2014-01-06,van buren,346.86000000000007
2014-01-06,wapello,261.58000000000004
2014-01-06,washington,1954.0899999999997
2014-01-06,webster,146.5
2014-01-06,winnebago,138.0
2014-01-06,worth,338.49
2014-01-07,adams,138.68
2014-01-07,benton,197.62
2014-01-07,bremer,1588.8099999999995
2014-01-07,butler,499.79
2014-01-07,cherokee,1000.5000000000001
2014-01-07,chickasaw,735.35
2014-01-07,clay,1644.98
2014-01-07,clayton,229.2
2014-01-07,dallas,2059.12
2014-01-07,dickinson,2957.6199999999985
2014-01-07,emmet,450.97
2014-01-07,floyd,1395.75
2014-01-07,hamilton,1121.7999999999997
2014-01-07,hardin,437.5
2014-01-07,howard,1231.6
2014-01-07,humboldt,801.22
2014-01-07,iowa,77.5
2014-01-07,jasper,1279.9399999999998
2014-01-07,kossuth,342.0
2014-01-07,linn,3745.559999999999
2014-01-07,lyon,1109.47
2014-01-07,madison,611.72
2014-01-07,marshall,4373.129999999999
2014-01-07,mills,751.75
2014-01-07,mitchell,925.84
2014-01-07,montgomery,1126.3799999999999
2014-01-07,o'brien,2019.5199999999993
2014-01-07,osceola,496.30999999999995
2014-01-07,page,1126.69
2014-01-07,palo alto,1076.99
2014-01-07,plymouth,2634.3900000000003
2014-01-07,pocahontas,665.72
2014-01-07,polk,21063.36
2014-01-07,pottawattamie,268.5
2014-01-07,poweshiek,1394.9700000000003
2014-01-07,ringgold,285.0
2014-01-07,sioux,1521.5399999999997
2014-01-07,story,1429.11
2014-01-07,tama,1138.08
2014-01-07,taylor,281.25
2014-01-07,union,1037.47
2014-01-07,webster,4028.29
2014-01-07,wright,1022.82
2014-01-08,allamakee,1093.02
2014-01-08,appanoose,1718.1599999999999
2014-01-08,benton,238.3
2014-01-08,black hawk,2316.7999999999997
2014-01-08,boone,1633.3400000000001
2014-01-08,bremer,460.77
2014-01-08,buchanan,543.0
2014-01-08,buena vista,2356.2799999999997
2014-01-08,calhoun,714.28
2014-01-08,cedar,146.63
2014-01-08,crawford,238.0
2014-01-08,dallas,97.0
2014-01-08,davis,205.0
2014-01-08,dubuque,12538.230000000003
2014-01-08,fayette,1851.98
2014-01-08,hamilton,321.0
2014-01-08,hancock,501.5
2014-01-08,ida,661.3000000000001
2014-01-08,iowa,787.75
2014-01-08,jasper,60.0
2014-01-08,johnson,2370.189999999999
2014-01-08,jones,526.28
2014-01-08,kossuth,2279.05
2014-01-08,linn,4184.470000000001
2014-01-08,mahaska,1344.7099999999998
2014-01-08,marion,1708.68
2014-01-08,monona,906.9200000000001
2014-01-08,monroe,462.49
2014-01-08,muscatine,131.26999999999998
2014-01-08,plymouth,269.12
2014-01-08,polk,7078.42
2014-01-08,poweshiek,113.37
2014-01-08,sac,988.84
2014-01-08,scott,22873.069999999992
2014-01-08,story,10625.390000000009
2014-01-08,wapello,2876.4099999999994
2014-01-08,warren,27.0
2014-01-08,webster,244.49
2014-01-08,winnebago,1073.35
2014-01-08,winneshiek,1901.3399999999997
2014-01-08,woodbury,12478.239999999996
2014-01-09,black hawk,8871.930000000008
2014-01-09,boone,642.11
2014-01-09,carroll,2869.060000000001
2014-01-09,cedar,530.62
2014-01-09,cerro gordo,213.04999999999998
2014-01-09,clarke,978.0
2014-01-09,clinton,5619.490000000002
2014-01-09,crawford,1739.38
2014-01-09,dallas,542.25
2014-01-09,greene,218.75
2014-01-09,iowa,366.7
2014-01-09,jackson,115.5
2014-01-09,johnson,11440.28000000001
2014-01-09,jones,477.17
2014-01-09,linn,9066.2
2014-01-09,lucas,379.53
2014-01-09,madison,45.0
2014-01-09,marion,183.70999999999998
2014-01-09,polk,25315.709999999974
2014-01-09,story,112.5
2014-01-09,warren,2572.64
2014-01-09,wayne,129.0
2014-01-13,adair,551.97
2014-01-13,audubon,209.0
2014-01-13,benton,208.5
2014-01-13,black hawk,6178.07
2014-01-13,buchanan,967.8900000000001
2014-01-13,butler,174.0
2014-01-13,cass,1094.1
2014-01-13,cerro gordo,6774.179999999998
2014-01-13,clayton,623.9
2014-01-13,dallas,5166.0
2014-01-13,delaware,1400.06
2014-01-13,des moines,4271.9
2014-01-13,dubuque,135.0
2014-01-13,franklin,474.90000000000003
2014-01-13,grundy,282.66999999999996
2014-01-13,guthrie,645.85
2014-01-13,hardin,1625.85
2014-01-13,harrison,450.03000000000003
2014-01-13,henry,1001.97
2014-01-13,iowa,331.74
2014-01-13,jackson,1307.4299999999998
2014-01-13,jasper,1069.8999999999999
2014-01-13,jefferson,801.35
2014-01-13,johnson,3222.2799999999993
2014-01-13,jones,261.0
2014-01-13,keokuk,378.74
2014-01-13,lee,3972.7999999999997
2014-01-13,linn,12814.620000000003
2014-01-13,louisa,629.55
2014-01-13,muscatine,2883.2899999999995
2014-01-13,polk,10605.990000000002
2014-01-13,pottawattamie,8511.910000000003
2014-01-13,scott,5724.230000000004
2014-01-13,shelby,1041.0499999999997
2014-01-13,story,186.38
2014-01-13,van buren,349.59000000000003
2014-01-13,wapello,275.35
2014-01-13,washington,1901.8599999999994
2014-01-13,winnebago,209.25
2014-01-13,worth,164.95
2014-01-13,wright,203.85
2014-01-14,adams,129.25
2014-01-14,benton,835.71
2014-01-14,bremer,1334.22
2014-01-14,butler,201.0
2014-01-14,cherokee,1072.5500000000002
2014-01-14,chickasaw,537.25
2014-01-14,clay,2076.88
2014-01-14,clayton,109.5
2014-01-14,dallas,1342.3400000000001
2014-01-14,dickinson,4063.389999999998
2014-01-14,emmet,615.45
2014-01-14,floyd,1196.39
2014-01-14,hamilton,827.97
2014-01-14,hardin,1037.0
2014-01-14,howard,592.8000000000001
2014-01-14,humboldt,542.6500000000001
2014-01-14,jasper,1182.39
2014-01-14,kossuth,114.2
2014-01-14,linn,3004.64
2014-01-14,lyon,1011.0000000000001
2014-01-14,madison,739.91
2014-01-14,marshall,3289.629999999999
2014-01-14,mills,724.8000000000001
2014-01-14,mitchell,508.63
2014-01-14,montgomery,620.42
2014-01-14,o'brien,1836.5399999999995
2014-01-14,osceola,357.38000000000005
2014-01-14,page,1230.9400000000003
2014-01-14,palo alto,1037.92
2014-01-14,plymouth,2342.28
2014-01-14,pocahontas,375.07
2014-01-14,polk,15179.06000000001
2014-01-14,pottawattamie,210.82999999999998
2014-01-14,poweshiek,1492.0000000000005
2014-01-14,ringgold,134.25
2014-01-14,sioux,1998.9699999999998
2014-01-14,story,1150.86
2014-01-14,tama,880.85
2014-01-14,taylor,104.0
2014-01-14,union,1447.35
2014-01-14,webster,3167.56
2014-01-14,wright,1210.2299999999998
2014-01-15,allamakee,919.63
2014-01-15,appanoose,1258.98
2014-01-15,benton,158.0
2014-01-15,black hawk,1661.1899999999996
2014-01-15,boone,1568.2499999999998
2014-01-15,bremer,517.3199999999999
2014-01-15,buchanan,473.05
2014-01-15,buena vista,2398.7899999999995
2014-01-15,calhoun,361.54999999999995
2014-01-15,cedar,132.35999999999999
2014-01-15,crawford,177.25
2014-01-15,davis,156.5
2014-01-15,dubuque,9138.95
2014-01-15,fayette,1122.02
2014-01-15,greene,136.42
2014-01-15,hamilton,123.0
2014-01-15,hancock,316.62
2014-01-15,ida,757.44
2014-01-15,iowa,720.45
2014-01-15,johnson,1983.379999999999
2014-01-15,jones,570.1
2014-01-15,kossuth,2243.95
2014-01-15,linn,2563.77
2014-01-15,mahaska,1747.5700000000002
2014-01-15,marion,2228.7599999999998
2014-01-15,marshall,243.0
2014-01-15,monona,979.8000000000001
2014-01-15,monroe,228.75
2014-01-15,muscatine,123.1
2014-01-15,plymouth,103.5
2014-01-15,polk,7943.450000000002
2014-01-15,pottawattamie,190.5
2014-01-15,poweshiek,172.55
2014-01-15,sac,668.21
2014-01-15,scott,13872.369999999994
2014-01-15,story,7820.779999999999
2014-01-15,wapello,3966.6
2014-01-15,webster,211.12
2014-01-15,winnebago,666.85
2014-01-15,winneshiek,2259.1099999999997
2014-01-15,woodbury,10629.45
2014-01-16,black hawk,8248.980000000012
2014-01-16,boone,354.75
2014-01-16,carroll,2025.4500000000003
2014-01-16,cedar,242.55
2014-01-16,clarke,681.5
2014-01-16,clinton,3872.0200000000004
2014-01-16,crawford,836.86
2014-01-16,dallas,388.1
2014-01-16,decatur,391.72
2014-01-16,greene,399.0
2014-01-16,iowa,425.85
2014-01-16,jasper,109.69
2014-01-16,johnson,8679.390000000001
2014-01-16,jones,402.89000000000004
2014-01-16,linn,6562.95
2014-01-16,lucas,548.13
2014-01-16,madison,120.3
2014-01-16,marion,216.12
2014-01-16,polk,25314.669999999976
2014-01-16,story,443.5
2014-01-16,wapello,63.75
2014-01-16,warren,2043.8599999999997
2014-01-17,des moines,164.25
2014-01-20,adair,491.75
2014-01-20,audubon,163.75
2014-01-20,benton,424.5
2014-01-20,black hawk,6719.040000000002
2014-01-20,buchanan,1218.5
2014-01-20,butler,150.0
2014-01-20,cass,1583.2000000000003
2014-01-20,cedar,91.5
2014-01-20,cerro gordo,6947.44
2014-01-20,clayton,577.0
2014-01-20,delaware,1023.85
2014-01-20,des moines,4478.3
2014-01-20,dubuque,123.0
2014-01-20,franklin,401.84999999999997
2014-01-20,grundy,534.25
2014-01-20,guthrie,209.75
2014-01-20,hardin,1988.3000000000002
2014-01-20,harrison,625.05
2014-01-20,henry,2601.74
2014-01-20,iowa,636.56
2014-01-20,jackson,1266.6799999999998
2014-01-20,jasper,1008.87
2014-01-20,jefferson,866.7900000000001
2014-01-20,johnson,4007.009999999999
2014-01-20,jones,258.0
2014-01-20,lee,3476.150000000001
2014-01-20,linn,15413.029999999997
2014-01-20,louisa,236.76
2014-01-20,muscatine,5144.550000000001
2014-01-20,polk,13428.61
2014-01-20,pottawattamie,11460.710000000006
2014-01-20,scott,5589.51
2014-01-20,shelby,988.11
2014-01-20,story,179.09
2014-01-20,van buren,349.19
2014-01-20,wapello,101.5
2014-01-20,washington,1406.21
2014-01-20,winnebago,115.5
2014-01-20,worth,438.55
2014-01-21,adair,69.0
2014-01-21,adams,118.56
2014-01-21,benton,275.67
2014-01-21,boone,148.79999999999998
2014-01-21,bremer,1660.5100000000002
2014-01-21,butler,337.27
2014-01-21,cherokee,1143.33
2014-01-21,chickasaw,746.25
2014-01-21,clay,2168.02
2014-01-21,clayton,114.9
2014-01-21,dallas,1993.3500000000001
2014-01-21,dickinson,6334.6799999999985
2014-01-21,emmet,407.5
2014-01-21,floyd,1127.3999999999999
2014-01-21,hamilton,1590.2299999999996
2014-01-21,hardin,950.5
2014-01-21,howard,918.0500000000001
2014-01-21,humboldt,589.3
2014-01-21,iowa,100.75
2014-01-21,jasper,1354.93
2014-01-21,kossuth,187.5
2014-01-21,linn,2259.7200000000007
2014-01-21,lyon,726.13
2014-01-21,madison,698.63
2014-01-21,marshall,3460.909999999999
2014-01-21,mills,762.2500000000001
2014-01-21,mitchell,668.9300000000001
2014-01-21,montgomery,641.07
2014-01-21,o'brien,2016.0799999999997
2014-01-21,osceola,208.25
2014-01-21,page,1178.0900000000001
2014-01-21,palo alto,864.02
2014-01-21,plymouth,1572.43
2014-01-21,pocahontas,570.99
2014-01-21,polk,15302.650000000012
2014-01-21,pottawattamie,110.1
2014-01-21,poweshiek,1326.02
2014-01-21,ringgold,208.5
2014-01-21,sioux,2234.75
2014-01-21,story,1249.65
2014-01-21,tama,1364.2699999999998
2014-01-21,taylor,137.6
2014-01-21,union,1422.55
2014-01-21,warren,81.3
2014-01-21,webster,3245.7
2014-01-21,wright,868.67
2014-01-22,allamakee,1010.04
2014-01-22,appanoose,729.1500000000001
2014-01-22,benton,226.1
2014-01-22,black hawk,1924.7799999999995
2014-01-22,boone,1876.92
2014-01-22,bremer,420.74
2014-01-22,buchanan,320.47
2014-01-22,buena vista,2663.06
2014-01-22,calhoun,631.94
2014-01-22,cedar,119.26
2014-01-22,cerro gordo,403.91999999999996
2014-01-22,crawford,121.0
2014-01-22,dallas,133.5
2014-01-22,davis,147.0
2014-01-22,dubuque,10875.920000000007
2014-01-22,fayette,2708.55
2014-01-22,hamilton,287.0
2014-01-22,hancock,540.75
2014-01-22,ida,652.37
2014-01-22,iowa,547.7099999999999
2014-01-22,johnson,2045.149999999999
2014-01-22,jones,601.81
2014-01-22,kossuth,2024.93
2014-01-22,linn,3772.750000000001
2014-01-22,mahaska,1189.0900000000001
2014-01-22,marion,2009.7000000000003
2014-01-22,marshall,525.0
2014-01-22,monona,614.71
2014-01-22,monroe,839.5
2014-01-22,muscatine,84.62
2014-01-22,plymouth,129.75
2014-01-22,polk,8468.110000000002
2014-01-22,poweshiek,129.24
2014-01-22,sac,877.35
2014-01-22,scott,15703.96000000002
2014-01-22,story,13094.180000000008
2014-01-22,wapello,2933.6
2014-01-22,webster,131.75
2014-01-22,winnebago,653.5
2014-01-22,winneshiek,1433.7399999999998
2014-01-22,woodbury,12641.179999999993
2014-01-23,black hawk,8854.820000000012
2014-01-23,boone,409.82
2014-01-23,carroll,1860.9900000000005
2014-01-23,cedar,483.77
2014-01-23,clarke,879.55
2014-01-23,clinton,4300.660000000001
2014-01-23,crawford,1262.79
2014-01-23,dallas,606.1
2014-01-23,decatur,182.85000000000002
2014-01-23,greene,357.16999999999996
2014-01-23,iowa,683.05
2014-01-23,johnson,13875.670000000004
2014-01-23,jones,2108.33
2014-01-23,linn,8512.529999999999
2014-01-23,lucas,186.61
2014-01-23,marion,210.51
2014-01-23,polk,25281.449999999983
2014-01-23,wapello,57.0
2014-01-23,warren,2637.7100000000005
2014-01-23,wayne,132.75
2014-01-23,winnebago,121.97
2014-01-27,adair,734.1800000000001
2014-01-27,audubon,365.5
2014-01-27,benton,456.75
2014-01-27,black hawk,10780.91
2014-01-27,buchanan,2225.13
2014-01-27,butler,159.0
2014-01-27,cass,1579.6199999999997
2014-01-27,cerro gordo,10192.060000000001
2014-01-27,clayton,669.0
2014-01-27,dallas,3651.0
2014-01-27,delaware,1303.87
2014-01-27,des moines,4422.84
2014-01-27,fayette,103.54
2014-01-27,franklin,607.6300000000001
2014-01-27,grundy,204.48000000000002
2014-01-27,guthrie,314.25
2014-01-27,hardin,1770.12
2014-01-27,harrison,507.63
2014-01-27,henry,2119.0
2014-01-27,iowa,677.25
2014-01-27,jackson,2138.0200000000004
2014-01-27,jasper,1410.9299999999998
2014-01-27,jefferson,1449.8299999999997
2014-01-27,johnson,5279.360000000001
2014-01-27,jones,813.0
2014-01-27,keokuk,500.27
2014-01-27,lee,4674.53
2014-01-27,linn,13664.310000000007
2014-01-27,louisa,327.47
2014-01-27,muscatine,3842.609999999999
2014-01-27,polk,18191.68
2014-01-27,pottawattamie,24101.06999999999
2014-01-27,scott,6322.31
2014-01-27,shelby,1057.4099999999999
2014-01-27,story,117.0
2014-01-27,van buren,125.47
2014-01-27,wapello,210.15
2014-01-27,washington,2398.6900000000005
2014-01-27,webster,141.75
2014-01-27,winnebago,126.50999999999999
2014-01-27,worth,366.81
2014-01-28,adams,112.42
2014-01-28,benton,315.48
2014-01-28,bremer,2483.09
2014-01-28,butler,96.0
2014-01-28,cherokee,734.95
2014-01-28,chickasaw,582.0
2014-01-28,clay,2480.3799999999997
2014-01-28,clayton,114.75
2014-01-28,dallas,2385.5499999999997
2014-01-28,dickinson,4654.039999999999
2014-01-28,emmet,1014.35
2014-01-28,floyd,2230.6
2014-01-28,hamilton,804.5100000000001
2014-01-28,hardin,1132.5
2014-01-28,howard,1684.3500000000001
2014-01-28,humboldt,1177.5
2014-01-28,iowa,82.25
2014-01-28,jasper,1642.9899999999998
2014-01-28,kossuth,224.25
2014-01-28,linn,2572.5099999999998
2014-01-28,lyon,1247.4899999999998
2014-01-28,madison,416.72
2014-01-28,marshall,6054.620000000001
2014-01-28,mills,462.4
2014-01-28,mitchell,646.12
2014-01-28,montgomery,741.3399999999999
2014-01-28,o'brien,1576.8499999999997
2014-01-28,osceola,462.44999999999993
2014-01-28,page,1996.0099999999998
2014-01-28,palo alto,1000.99
2014-01-28,plymouth,2521.5099999999998
2014-01-28,pocahontas,1121.4399999999998
2014-01-28,polk,21215.04999999999
2014-01-28,pottawattamie,257.42
2014-01-28,poweshiek,2206.64
2014-01-28,ringgold,144.75
2014-01-28,sioux,3406.48
2014-01-28,story,1693.5
2014-01-28,tama,708.2300000000001
2014-01-28,taylor,107.0
2014-01-28,union,1662.0
2014-01-28,webster,5208.750000000001
2014-01-28,wright,896.0
2014-01-29,allamakee,862.37
2014-01-29,appanoose,2376.47
2014-01-29,benton,117.0
2014-01-29,black hawk,2047.3600000000001
2014-01-29,boone,1762.06
2014-01-29,bremer,438.21
2014-01-29,buchanan,402.5
2014-01-29,buena vista,1961.4799999999998
2014-01-29,calhoun,503.86
2014-01-29,cedar,104.0
2014-01-29,clay,525.0
2014-01-29,crawford,1184.25
2014-01-29,davis,162.75
2014-01-29,dubuque,15060.630000000001
2014-01-29,fayette,1268.1
2014-01-29,hamilton,1167.75
2014-01-29,hancock,361.0
2014-01-29,ida,399.85
2014-01-29,iowa,720.14
2014-01-29,jasper,86.25
2014-01-29,johnson,2282.4699999999993
2014-01-29,jones,995.94
2014-01-29,kossuth,2046.3599999999994
2014-01-29,linn,5099.099999999999
2014-01-29,mahaska,1553.37
2014-01-29,marion,4273.499999999998
2014-01-29,monona,582.2499999999999
2014-01-29,monroe,474.62
2014-01-29,muscatine,123.08000000000001
2014-01-29,plymouth,116.25
2014-01-29,polk,11000.219999999988
2014-01-29,poweshiek,167.45
2014-01-29,sac,680.1999999999999
2014-01-29,scott,20345.419999999973
2014-01-29,story,14298.460000000006
2014-01-29,wapello,4325.679999999999
2014-01-29,webster,246.0
2014-01-29,winnebago,917.27
2014-01-29,winneshiek,2100.49
2014-01-29,woodbury,15307.680000000006
2014-01-30,black hawk,12150.58
2014-01-30,boone,416.7
2014-01-30,carroll,1914.0300000000009
2014-01-30,cedar,1089.6100000000001
2014-01-30,clarke,1191.0
2014-01-30,clinton,4495.1
2014-01-30,crawford,1119.8500000000001
2014-01-30,dallas,558.6500000000001
2014-01-30,decatur,119.15
2014-01-30,greene,310.90999999999997
2014-01-30,hardin,16.5
2014-01-30,henry,80.74
2014-01-30,iowa,623.47
2014-01-30,johnson,15855.960000000008
2014-01-30,jones,568.7900000000001
2014-01-30,linn,9786.22
2014-01-30,lucas,594.1
2014-01-30,marion,157.65
2014-01-30,polk,22355.659999999967
2014-01-30,story,93.27999999999999
2014-01-30,warren,2455.5699999999997
2014-01-30,wayne,186.0
2014-01-31,johnson,462.75
2014-01-31,polk,115.75
2014-02-03,adair,306.25
2014-02-03,audubon,347.75
2014-02-03,benton,450.3
2014-02-03,black hawk,6619.89
2014-02-03,buchanan,1588.29
2014-02-03,butler,340.5
2014-02-03,cass,1338.6200000000001
2014-02-03,cedar,94.5
2014-02-03,cerro gordo,8443.980000000003
2014-02-03,clayton,842.0
2014-02-03,dallas,2355.0
2014-02-03,delaware,1322.2399999999998
2014-02-03,des moines,3863.2200000000007
2014-02-03,dubuque,141.0
2014-02-03,franklin,500.63000000000005
2014-02-03,grundy,354.37
2014-02-03,guthrie,262.12
2014-02-03,hardin,2401.37
2014-02-03,harrison,566.51
2014-02-03,henry,974.49
2014-02-03,iowa,503.25
2014-02-03,jackson,822.3500000000001
2014-02-03,jasper,949.18
2014-02-03,jefferson,1266.15
2014-02-03,johnson,6019.86
2014-02-03,jones,247.5
2014-02-03,keokuk,148.6
2014-02-03,lee,3743.42
2014-02-03,linn,14047.820000000002
2014-02-03,muscatine,3969.8599999999997
2014-02-03,polk,18324.74
2014-02-03,pottawattamie,9251.599999999999
2014-02-03,scott,5828.070000000004
2014-02-03,shelby,1244.54
2014-02-03,story,106.87
2014-02-03,van buren,238.67000000000002
2014-02-03,wapello,79.75
2014-02-03,washington,1465.2999999999997
2014-02-03,winnebago,107.75
2014-02-03,worth,410.61
2014-02-04,adams,127.18
2014-02-04,benton,351.24
2014-02-04,bremer,2493.8399999999992
2014-02-04,butler,567.67
2014-02-04,cherokee,1759.4300000000003
2014-02-04,chickasaw,719.54
2014-02-04,clay,1723.97
2014-02-04,clayton,97.75
2014-02-04,dallas,2216.359999999999
2014-02-04,dickinson,3477.2999999999993
2014-02-04,emmet,509.5
2014-02-04,floyd,1533.15
2014-02-04,hamilton,709.8000000000001
2014-02-04,hardin,455.75
2014-02-04,howard,1605.2
2014-02-04,humboldt,522.7
2014-02-04,jasper,943.07
2014-02-04,kossuth,150.25
2014-02-04,linn,4817.2599999999975
2014-02-04,lyon,1088.2
2014-02-04,madison,801.27
2014-02-04,marshall,3713.3799999999987
2014-02-04,mills,689.6
2014-02-04,mitchell,708.85
2014-02-04,montgomery,829.23
2014-02-04,o'brien,1782.279999999999
2014-02-04,osceola,313.92
2014-02-04,page,1150.96
2014-02-04,palo alto,584.72
2014-02-04,plymouth,1621.5
2014-02-04,pocahontas,400.94000000000005
2014-02-04,polk,20677.979999999996
2014-02-04,pottawattamie,339.29999999999995
2014-02-04,poweshiek,1430.3899999999999
2014-02-04,ringgold,295.95
2014-02-04,sioux,1173.05
2014-02-04,story,1052.91
2014-02-04,tama,647.0699999999999
2014-02-04,taylor,120.0
2014-02-04,union,938.75
2014-02-04,webster,4476.969999999999
2014-02-04,wright,920.0
2014-02-05,allamakee,1327.9499999999998
2014-02-05,appanoose,673.7500000000002
2014-02-05,benton,247.43
2014-02-05,black hawk,1682.26
2014-02-05,boone,1596.3799999999999
2014-02-05,bremer,457.57
2014-02-05,buchanan,514.1500000000001
2014-02-05,buena vista,1923.35
2014-02-05,calhoun,401.25
2014-02-05,cedar,113.76
2014-02-05,crawford,144.75
2014-02-05,davis,169.0
2014-02-05,dubuque,12695.850000000006
2014-02-05,fayette,1374.0500000000002
2014-02-05,hamilton,276.5
2014-02-05,hancock,525.1
2014-02-05,ida,439.75
2014-02-05,iowa,1449.26
2014-02-05,johnson,1587.6900000000003
2014-02-05,jones,789.7699999999999
2014-02-05,kossuth,3282.33
2014-02-05,linn,4246.37
2014-02-05,mahaska,1211.34
2014-02-05,marion,2011.9199999999996
2014-02-05,monona,819.5799999999999
2014-02-05,monroe,367.87
2014-02-05,muscatine,124.1
2014-02-05,plymouth,123.0
2014-02-05,polk,7817.690000000005
2014-02-05,poweshiek,223.79
2014-02-05,sac,592.37
2014-02-05,scott,20839.999999999985
2014-02-05,story,13311.060000000009
2014-02-05,wapello,2820.019999999999
2014-02-05,webster,250.49
2014-02-05,winnebago,729.7900000000001
2014-02-05,winneshiek,1226.96
2014-02-05,woodbury,13077.69000000001
2014-02-06,black hawk,11267.940000000006
2014-02-06,boone,1563.5299999999997
2014-02-06,carroll,3369.7899999999995
2014-02-06,cedar,510.43
2014-02-06,clarke,1233.5
2014-02-06,clinton,4796.190000000002
2014-02-06,crawford,2072.0699999999997
2014-02-06,dallas,862.4
2014-02-06,decatur,394.51
2014-02-06,greene,507.28
2014-02-06,iowa,677.6500000000001
2014-02-06,jackson,271.86
2014-02-06,johnson,12905.670000000002
2014-02-06,jones,938.42
2014-02-06,linn,8171.750000000002
2014-02-06,lucas,316.39
2014-02-06,madison,113.25
2014-02-06,marion,162.87
2014-02-06,marshall,45.0
2014-02-06,polk,32021.769999999982
2014-02-06,poweshiek,188.0
2014-02-06,warren,4168.460000000001
2014-02-10,adair,793.55
2014-02-10,audubon,128.55
2014-02-10,benton,319.5
2014-02-10,black hawk,10141.730000000001
2014-02-10,buchanan,2120.63
2014-02-10,butler,109.5
2014-02-10,carroll,1316.73
2014-02-10,cass,1354.0500000000002
2014-02-10,cedar,85.5
2014-02-10,cerro gordo,7483.71
2014-02-10,clayton,751.5
2014-02-10,dallas,3237.0
2014-02-10,delaware,1368.2399999999998
2014-02-10,des moines,4112.94
2014-02-10,dubuque,135.0
2014-02-10,fayette,114.55
2014-02-10,franklin,995.15
2014-02-10,grundy,447.6
2014-02-10,guthrie,364.75
2014-02-10,hardin,1914.52
2014-02-10,harrison,700.8
2014-02-10,henry,3155.4700000000003
2014-02-10,iowa,647.0
2014-02-10,jackson,1717.3600000000004
2014-02-10,jasper,850.3699999999999
2014-02-10,jefferson,841.3599999999999
2014-02-10,johnson,4689.7
2014-02-10,jones,474.0
2014-02-10,keokuk,154.82
2014-02-10,lee,4037.34
2014-02-10,linn,22840.349999999984
2014-02-10,louisa,488.29
2014-02-10,muscatine,4119.539999999998
2014-02-10,polk,14379.370000000006
2014-02-10,pottawattamie,15965.54
2014-02-10,scott,6776.080000000003
2014-02-10,shelby,656.1800000000001
2014-02-10,story,308.1
2014-02-10,van buren,338.86
2014-02-10,wapello,87.88
2014-02-10,washington,1810.33
2014-02-10,winnebago,137.88
2014-02-10,worth,403.5900000000001
2014-02-11,adams,115.44999999999999
2014-02-11,benton,369.91
2014-02-11,bremer,1536.59
2014-02-11,butler,98.5
2014-02-11,cherokee,803.0400000000001
2014-02-11,chickasaw,896.0000000000001
2014-02-11,clay,4301.029999999999
2014-02-11,clayton,119.35
2014-02-11,dallas,988.61
2014-02-11,dickinson,2636.52
2014-02-11,emmet,1774.6
2014-02-11,floyd,1275.5700000000002
2014-02-11,hamilton,1355.1399999999996
2014-02-11,hardin,557.75
2014-02-11,howard,1925.05
2014-02-11,humboldt,2214.6499999999996
2014-02-11,iowa,109.5
2014-02-11,jasper,1992.9800000000005
2014-02-11,kossuth,165.5
2014-02-11,linn,2054.5600000000004
2014-02-11,lyon,895.06
2014-02-11,madison,873.79
2014-02-11,marshall,2912.7099999999996
2014-02-11,mills,589.6000000000001
2014-02-11,mitchell,729.27
2014-02-11,montgomery,828.75
2014-02-11,o'brien,1942.6199999999997
2014-02-11,osceola,412.05
2014-02-11,page,1141.8600000000001
2014-02-11,palo alto,1668.92
2014-02-11,plymouth,2168.6400000000003
2014-02-11,pocahontas,333.99
2014-02-11,polk,17545.09000000001
2014-02-11,pottawattamie,274.2
