Date,County,Sales (Dollars)
2014-01-01,lee,232778.94000000032
2014-01-01,linn,1772163.8099999477
2014-01-01,louisa,19906.919999999995
2014-01-01,lucas,29655.78999999996
2014-01-01,lyon,56337.109999999964
2014-01-01,madison,32126.959999999992
2014-01-01,mahaska,76963.65000000004
2014-01-01,marion,147593.18999999992
2014-01-01,marshall,231118.85000000018
2014-01-01,mills,32310.12
2014-01-01,mitchell,32046.12999999999
2014-01-01,monona,41592.57
2014-01-01,monroe,25261.079999999994
2014-01-01,montgomery,40492.95
2014-01-01,muscatine,235962.3300000001
2014-01-01,o'brien,90468.69999999998
2014-01-01,osceola,17014.160000000003
2014-01-01,page,74437.45000000004
2014-01-01,palo alto,50742.75999999997
2014-01-01,plymouth,136009.44000000003
2014-01-01,pocahontas,29327.410000000003
2014-01-01,polk,4187003.679999923
2014-01-01,pottawattamie,820509.2999999996
2014-01-01,poweshiek,96106.36000000009
2014-01-01,ringgold,10072.319999999998
2014-01-01,sac,36789.94999999999
2014-01-01,scott,1387429.5599999817
2014-01-01,shelby,48198.550000000054
2014-01-01,sioux,118434.77999999996
2014-01-01,story,748254.3299999976
2014-01-01,tama,48183.92000000002
2014-01-01,taylor,7255.309999999995
2014-01-01,union,76938.86000000006
2014-01-01,van buren,16234.27999999999
2014-01-01,wapello,206571.59000000055
2014-01-01,warren,155629.59999999995
2014-01-01,washington,110468.82000000007
2014-01-01,wayne,7471.7400000000025
2014-01-01,webster,210699.38000000044
2014-01-01,winnebago,46781.37000000003
2014-01-01,winneshiek,104691.91000000015
2014-01-01,woodbury,734080.49
2014-01-01,worth,15011.600000000008
2014-01-01,wright,51165.06000000004
2014-02-01,adair,23345.040000000005
2014-02-01,adams,4810.369999999999
2014-02-01,allamakee,57232.05000000003
2014-02-01,appanoose,42315.119999999995
2014-02-01,audubon,13288.54
2014-02-01,benton,49970.05999999999
2014-02-01,black hawk,1154989.0399999858
2014-02-01,boone,125903.45999999996
2014-02-01,bremer,111648.39000000006
2014-02-01,buchanan,99842.27000000014
2014-02-01,buena vista,121870.86000000012
2014-02-01,butler,20946.350000000006
2014-02-01,calhoun,20459.030000000013
2014-02-01,carroll,142916.27000000014
2014-02-01,cass,68525.94999999997
2014-02-01,cedar,39487.63000000004
2014-02-01,cerro gordo,376934.6400000011
2014-02-01,cherokee,52735.43000000003
2014-02-01,chickasaw,29349.480000000003
2014-02-01,clarke,47027.03999999999
2014-02-01,clay,117218.47000000015
2014-02-01,clayton,44184.02000000001
2014-02-01,clinton,253778.0500000002
2014-02-01,crawford,97186.47000000009
2014-02-01,dallas,267730.34000000067
2014-02-01,davis,6421.929999999997
2014-02-01,decatur,13752.869999999997
2014-02-01,delaware,74875.39999999998
2014-02-01,des moines,277098.11000000103
2014-02-01,dickinson,152226.24000000008
2014-02-01,dubuque,639660.0799999984
2014-02-01,emmet,39058.18000000004
2014-02-01,fayette,80822.30999999997
2014-02-01,floyd,88256.09000000007
2014-02-01,franklin,35224.52000000002
2014-02-01,greene,21654.189999999988
2014-02-01,grundy,15274.709999999994
2014-02-01,guthrie,14470.44
2014-02-01,hamilton,55181.93000000001
2014-02-01,hancock,15230.830000000002
2014-02-01,hardin,123325.8600000002
2014-02-01,harrison,28185.29999999998
2014-02-01,henry,82445.98000000004
2014-02-01,howard,78105.43
2014-02-01,humboldt,47812.42000000001
2014-02-01,ida,29126.349999999995
2014-02-01,iowa,118148.11000000007
2014-02-01,jackson,76917.23000000008
2014-02-01,jasper,125131.15000000014
2014-02-01,jefferson,54081.15000000001
2014-02-01,johnson,1253596.1799999806
2014-02-01,jones,80610.57000000014
2014-02-01,keokuk,9406.320000000002
2014-02-01,kossuth,129133.28000000019
2014-02-01,lee,216510.9700000007
2014-02-01,linn,1709344.329999963
2014-02-01,louisa,12282.009999999997
2014-02-01,lucas,38587.95
2014-02-01,lyon,51790.469999999994
2014-02-01,madison,51900.24000000002
2014-02-01,mahaska,70371.26000000002
2014-02-01,marion,126434.30000000002
2014-02-01,marshall,186016.5699999999
2014-02-01,mills,30676.630000000016
2014-02-01,mitchell,35303.89999999994
2014-02-01,monona,39299.51000000001
2014-02-01,monroe,24393.929999999986
2014-02-01,montgomery,37418.33000000002
2014-02-01,muscatine,209335.35000000027
2014-02-01,o'brien,93680.94000000009
2014-02-01,osceola,16030.259999999993
2014-02-01,page,68804.56000000004
2014-02-01,palo alto,44410.34000000005
2014-02-01,plymouth,90504.52000000005
2014-02-01,pocahontas,26883.56999999999
2014-02-01,polk,4199552.399999963
2014-02-01,pottawattamie,707866.889999999
2014-02-01,poweshiek,96112.33000000009
2014-02-01,ringgold,12653.520000000002
2014-02-01,sac,32407.559999999998
2014-02-01,scott,1381756.9999999795
2014-02-01,shelby,46343.090000000084
2014-02-01,sioux,88962.30000000002
2014-02-01,story,609549.6899999974
2014-02-01,tama,37800.379999999976
2014-02-01,taylor,4347.0
2014-02-01,union,64585.150000000045
2014-02-01,van buren,12799.249999999998
2014-02-01,wapello,170289.75000000017
2014-02-01,warren,153325.51999999996
2014-02-01,washington,99269.49999999999
2014-02-01,wayne,3500.4900000000007
2014-02-01,webster,209487.1900000004
2014-02-01,winnebago,49487.04000000004
2014-02-01,winneshiek,145331.50000000026
2014-02-01,woodbury,668810.2100000009
2014-02-01,worth,17825.97
2014-02-01,wright,37845.68000000001
2014-03-01,adair,39473.95999999999
2014-03-01,adams,6848.819999999999
2014-03-01,allamakee,53374.31000000003
2014-03-01,appanoose,40912.96000000003
2014-03-01,audubon,11786.369999999992
2014-03-01,benton,47766.69999999997
2014-03-01,black hawk,1132856.0799999866
2014-03-01,boone,102132.19000000012
2014-03-01,bremer,110880.99000000017
2014-03-01,buchanan,96053.14000000007
2014-03-01,buena vista,106255.41000000008
2014-03-01,butler,15516.490000000002
2014-03-01,calhoun,23935.41
2014-03-01,carroll,139577.0300000003
2014-03-01,cass,84416.1400000001
2014-03-01,cedar,28315.630000000005
2014-03-01,cerro gordo,447006.4799999995
2014-03-01,cherokee,40977.48000000007
2014-03-01,chickasaw,22701.04000000001
2014-03-01,clarke,38528.860000000044
2014-03-01,clay,87785.2400000001
2014-03-01,clayton,61670.11000000006
2014-03-01,clinton,224870.70999999996
2014-03-01,crawford,60216.39999999998
2014-03-01,dallas,413274.11
2014-03-01,davis,8667.739999999996
2014-03-01,decatur,10485.379999999997
2014-03-01,delaware,77335.00000000004
2014-03-01,des moines,318887.6800000004
2014-03-01,dickinson,179206.1100000004
2014-03-01,dubuque,569098.7599999981
2014-03-01,emmet,29162.000000000022
2014-03-01,fayette,97645.68000000004
2014-03-01,floyd,71293.52999999994
2014-03-01,franklin,43083.95000000001
2014-03-01,fremont,1729.9799999999998
2014-03-01,greene,24097.780000000006
2014-03-01,grundy,26446.320000000025
2014-03-01,guthrie,23464.529999999995
2014-03-01,hamilton,48422.32000000011
2014-03-01,hancock,25030.24000000001
2014-03-01,hardin,114546.99000000006
2014-03-01,harrison,36713.359999999986
2014-03-01,henry,80758.05000000002
2014-03-01,howard,42023.69000000004
2014-03-01,humboldt,50135.13999999999
2014-03-01,ida,32971.799999999996
2014-03-01,iowa,117941.7400000002
2014-03-01,jackson,104737.17000000014
2014-03-01,jasper,137546.33000000034
2014-03-01,jefferson,67509.63000000002
2014-03-01,johnson,1153166.9299999832
2014-03-01,jones,73074.71000000018
2014-03-01,keokuk,12980.749999999993
2014-03-01,kossuth,127248.71000000021
2014-03-01,lee,303377.1599999996
2014-03-01,linn,1739377.199999952
2014-03-01,louisa,21560.920000000002
2014-03-01,lucas,19127.81999999998
2014-03-01,lyon,52122.38000000003
2014-03-01,madison,27947.670000000002
2014-03-01,mahaska,60698.799999999996
2014-03-01,marion,130040.52000000015
2014-03-01,marshall,201991.12000000005
2014-03-01,mills,33604.94000000002
2014-03-01,mitchell,29441.94
2014-03-01,monona,44710.14000000003
2014-03-01,monroe,18737.159999999993
2014-03-01,montgomery,38804.55000000001
2014-03-01,muscatine,227627.29000000007
2014-03-01,o'brien,82469.11999999995
2014-03-01,osceola,15309.919999999995
2014-03-01,page,78019.41000000002
2014-03-01,palo alto,61560.220000000016
2014-03-01,plymouth,109877.31000000019
2014-03-01,pocahontas,25704.990000000013
2014-03-01,polk,4190675.329999957
2014-03-01,pottawattamie,812105.3599999966
2014-03-01,poweshiek,87594.5500000002
2014-03-01,ringgold,6597.959999999999
2014-03-01,sac,32426.289999999986
2014-03-01,scott,1430648.90999997
2014-03-01,shelby,55844.10000000009
2014-03-01,sioux,89914.47000000009
2014-03-01,story,554266.7300000001
2014-03-01,tama,44137.66
2014-03-01,taylor,8333.619999999994
2014-03-01,union,60871.57000000005
2014-03-01,van buren,14378.769999999991
2014-03-01,wapello,170308.59999999998
2014-03-01,warren,125223.92000000009
2014-03-01,washington,123512.33000000031
2014-03-01,wayne,3861.9
2014-03-01,webster,205361.14000000048
2014-03-01,winnebago,51305.73999999997
2014-03-01,winneshiek,84775.61000000016
2014-03-01,woodbury,633276.5299999993
2014-03-01,worth,21773.43999999999
2014-03-01,wright,47074.74000000004
2014-04-01,adair,30169.350000000006
2014-04-01,adams,7059.509999999996
2014-04-01,allamakee,60027.22000000008
2014-04-01,appanoose,75819.62000000011
2014-04-01,audubon,12466.24999999999
2014-04-01,benton,54838.270000000055
2014-04-01,black hawk,1324151.7499999763
2014-04-01,boone,139914.35000000018
2014-04-01,bremer,158254.35000000018
2014-04-01,buchanan,98716.6500000001
2014-04-01,buena vista,138295.64000000028
2014-04-01,butler,24426.969999999998
2014-04-01,calhoun,28802.060000000023
2014-04-01,carroll,159327.10000000006
2014-04-01,cass,66874.88000000005
2014-04-01,cedar,34901.54000000001
2014-04-01,cerro gordo,392110.1900000004
2014-04-01,cherokee,59203.87000000004
2014-04-01,chickasaw,36070.62999999998
2014-04-01,clarke,36492.340000000004
2014-04-01,clay,124706.32000000015
2014-04-01,clayton,49790.120000000046
2014-04-01,clinton,247030.9899999997
2014-04-01,crawford,154257.66000000003
2014-04-01,dallas,444983.4900000002
2014-04-01,davis,8250.019999999999
2014-04-01,decatur,13085.7
2014-04-01,delaware,56878.45999999999
2014-04-01,des moines,234773.98000000004
2014-04-01,dickinson,281253.9500000008
2014-04-01,dubuque,719320.8699999958
2014-04-01,emmet,66326.40999999999
2014-04-01,fayette,110515.22000000004
2014-04-01,floyd,97735.76999999996
2014-04-01,franklin,36755.93000000004
2014-04-01,fremont,1319.94
2014-04-01,greene,22676.489999999972
2014-04-01,grundy,23436.43000000001
2014-04-01,guthrie,18017.78999999999
2014-04-01,hamilton,76667.67999999996
2014-04-01,hancock,24624.34000000002
2014-04-01,hardin,183321.6500000005
2014-04-01,harrison,33981.779999999955
2014-04-01,henry,71778.66000000003
2014-04-01,howard,56397.82000000003
2014-04-01,humboldt,62543.43000000003
2014-04-01,ida,36002.71999999999
2014-04-01,iowa,120601.01999999997
2014-04-01,jackson,78123.44000000005
2014-04-01,jasper,149211.22000000023
2014-04-01,jefferson,45975.33000000003
2014-04-01,johnson,1301135.7999999772
2014-04-01,jones,86962.77000000015
2014-04-01,keokuk,9175.399999999994
2014-04-01,kossuth,144310.71000000034
2014-04-01,lee,258221.90000000014
2014-04-01,linn,1967528.82999994
2014-04-01,louisa,24080.82999999999
2014-04-01,lucas,34155.90000000002
2014-04-01,lyon,58044.08000000004
2014-04-01,madison,53670.02999999997
2014-04-01,mahaska,90316.11000000013
2014-04-01,marion,162435.30999999988
2014-04-01,marshall,262439.0600000006
2014-04-01,mills,35130.94999999999
2014-04-01,mitchell,41254.65000000004
2014-04-01,monona,47194.05000000004
2014-04-01,monroe,22235.819999999978
2014-04-01,montgomery,51858.50000000003
2014-04-01,muscatine,233349.62000000037
2014-04-01,o'brien,103754.95000000004
2014-04-01,osceola,23724.979999999992
2014-04-01,page,88162.84000000014
2014-04-01,palo alto,47807.97000000009
2014-04-01,plymouth,135730.33000000034
2014-04-01,pocahontas,21849.199999999983
2014-04-01,polk,5185577.640000009
2014-04-01,pottawattamie,651668.1499999989
2014-04-01,poweshiek,137010.72000000026
2014-04-01,ringgold,13301.640000000003
2014-04-01,sac,49422.46000000006
2014-04-01,scott,1691146.7899999612
2014-04-01,shelby,85778.6900000001
2014-04-01,sioux,148766.48999999993
2014-04-01,story,825726.9399999889
2014-04-01,tama,52192.07000000008
2014-04-01,taylor,9205.419999999991
2014-04-01,union,83611.61000000013
2014-04-01,van buren,13288.150000000001
2014-04-01,wapello,233282.97000000035
2014-04-01,warren,156661.63999999993
2014-04-01,washington,99359.93000000004
2014-04-01,wayne,3331.17
2014-04-01,webster,277228.53000000044
2014-04-01,winnebago,63150.32000000003
2014-04-01,winneshiek,113632.07000000028
2014-04-01,woodbury,780151.4999999987
2014-04-01,worth,17855.649999999998
2014-04-01,wright,46856.03000000001
2014-05-01,adair,31820.939999999995
2014-05-01,adams,6279.41
2014-05-01,allamakee,55444.07000000001
2014-05-01,appanoose,53702.9000000001
2014-05-01,audubon,9468.279999999995
2014-05-01,benton,52234.30000000005
2014-05-01,black hawk,1313905.1299999817
2014-05-01,boone,157683.3399999999
2014-05-01,bremer,133168.4399999999
2014-05-01,buchanan,108472.95000000014
2014-05-01,buena vista,132724.17000000007
2014-05-01,butler,17298.280000000002
2014-05-01,calhoun,28995.280000000002
2014-05-01,carroll,208101.43000000037
2014-05-01,cass,74753.22000000007
2014-05-01,cedar,53114.19999999997
2014-05-01,cerro gordo,426820.63000000134
2014-05-01,cherokee,45283.510000000046
2014-05-01,chickasaw,32125.960000000003
2014-05-01,clarke,50386.860000000015
2014-05-01,clay,121156.07000000012
2014-05-01,clayton,46111.27000000002
2014-05-01,clinton,302155.69000000024
2014-05-01,crawford,143795.28000000006
2014-05-01,dallas,395165.1599999993
2014-05-01,davis,7389.369999999995
2014-05-01,decatur,14144.819999999996
2014-05-01,delaware,55549.499999999956
2014-05-01,des moines,273439.7000000008
2014-05-01,dickinson,376522.0900000016
2014-05-01,dubuque,638508.549999997
2014-05-01,emmet,52263.100000000035
2014-05-01,fayette,92985.46
2014-05-01,floyd,76677.03000000003
2014-05-01,franklin,35822.57
2014-05-01,greene,31191.620000000006
2014-05-01,grundy,16394.22
2014-05-01,guthrie,17002.090000000004
2014-05-01,hamilton,71422.44000000002
2014-05-01,hancock,19826.030000000002
2014-05-01,hardin,139374.9400000001
2014-05-01,harrison,35054.95000000002
2014-05-01,henry,71220.78999999994
2014-05-01,howard,48663.79000000003
2014-05-01,humboldt,52291.240000000005
2014-05-01,ida,29566.49
2014-05-01,iowa,128882.16000000006
2014-05-01,jackson,96867.41999999997
2014-05-01,jasper,141306.7900000001
2014-05-01,jefferson,55568.280000000035
2014-05-01,johnson,1340065.619999975
2014-05-01,jones,92788.39000000004
2014-05-01,keokuk,9296.829999999994
2014-05-01,kossuth,127919.34000000014
2014-05-01,lee,213498.91000000018
2014-05-01,linn,1758116.5999999633
2014-05-01,louisa,14218.48
2014-05-01,lucas,28190.609999999986
2014-05-01,lyon,51263.42999999997
2014-05-01,madison,31790.850000000006
2014-05-01,mahaska,70003.76000000011
2014-05-01,marion,143606.25000000015
2014-05-01,marshall,213389.10000000044
2014-05-01,mills,33318.76999999999
2014-05-01,mitchell,35627.040000000015
2014-05-01,monona,41153.51000000006
2014-05-01,monroe,18619.969999999998
2014-05-01,montgomery,41455.73999999999
2014-05-01,muscatine,227278.9900000003
2014-05-01,o'brien,70027.18000000002
2014-05-01,osceola,18144.019999999997
2014-05-01,page,76795.09999999995
2014-05-01,palo alto,49154.260000000075
2014-05-01,plymouth,121555.92000000029
2014-05-01,pocahontas,26062.399999999987
2014-05-01,polk,4871906.089999971
2014-05-01,pottawattamie,675972.6799999983
2014-05-01,poweshiek,118935.01000000029
2014-05-01,ringgold,9097.140000000005
2014-05-01,sac,42921.28000000001
2014-05-01,scott,1383602.379999981
2014-05-01,shelby,39934.15999999998
2014-05-01,sioux,111228.87
2014-05-01,story,536116.0300000003
2014-05-01,tama,49091.64000000002
2014-05-01,taylor,7398.209999999998
2014-05-01,union,69798.34000000004
2014-05-01,van buren,8976.23
2014-05-01,wapello,176509.53000000014
2014-05-01,warren,177102.4200000001
2014-05-01,washington,105615.53000000012
2014-05-01,wayne,4733.910000000001
2014-05-01,webster,211826.16000000024
2014-05-01,winnebago,75963.49000000002
2014-05-01,winneshiek,99495.16000000022
2014-05-01,woodbury,694241.8599999995
2014-05-01,worth,14840.869999999999
2014-05-01,wright,41702.02999999999
2014-06-01,adair,43486.54999999998
2014-06-01,adams,8227.189999999999
2014-06-01,allamakee,85225.89000000003
2014-06-01,appanoose,50384.57000000005
2014-06-01,audubon,21645.969999999976
2014-06-01,benton,65031.98000000005
2014-06-01,black hawk,1244619.0299999833
2014-06-01,boone,120388.16000000025
2014-06-01,bremer,187027.98000000033
2014-06-01,buchanan,120799.88000000021
2014-06-01,buena vista,127545.76000000029
2014-06-01,butler,28836.130000000037
2014-06-01,calhoun,28247.020000000008
2014-06-01,carroll,186896.67000000033
2014-06-01,cass,100245.50000000015
2014-06-01,cedar,40581.24000000001
2014-06-01,cerro gordo,593250.8399999994
2014-06-01,cherokee,58262.27000000009
2014-06-01,chickasaw,39780.33999999999
2014-06-01,clarke,42873.740000000034
2014-06-01,clay,121257.99000000033
2014-06-01,clayton,71568.35000000011
2014-06-01,clinton,242218.98000000019
2014-06-01,crawford,81503.80999999998
2014-06-01,dallas,840795.059999999
2014-06-01,davis,5903.379999999999
2014-06-01,decatur,19525.49999999999
2014-06-01,delaware,85539.26000000008
2014-06-01,des moines,332511.9300000011
2014-06-01,dickinson,571083.6399999987
2014-06-01,dubuque,628025.9999999985
2014-06-01,emmet,50429.07999999997
2014-06-01,fayette,70914.98000000007
2014-06-01,floyd,109146.44000000008
2014-06-01,franklin,47319.32000000003
2014-06-01,greene,38170.28000000001
2014-06-01,grundy,26433.28000000001
2014-06-01,guthrie,37097.78000000001
2014-06-01,hamilton,97622.65000000008
2014-06-01,hancock,20639.390000000003
2014-06-01,hardin,150004.1100000002
2014-06-01,harrison,45325.240000000005
2014-06-01,henry,84972.12999999992
2014-06-01,howard,85110.88000000002
2014-06-01,humboldt,57639.89999999997
2014-06-01,ida,28124.480000000036
2014-06-01,iowa,125521.62000000004
2014-06-01,jackson,109240.16999999997
2014-06-01,jasper,161891.19000000006
2014-06-01,jefferson,95023.94000000008
2014-06-01,johnson,1385623.5699999856
2014-06-01,jones,85730.36000000007
2014-06-01,keokuk,15512.629999999986
2014-06-01,kossuth,131880.71000000008
2014-06-01,lee,384972.72000000026
2014-06-01,linn,2151431.949999952
2014-06-01,louisa,21763.759999999973
2014-06-01,lucas,32630.58
2014-06-01,lyon,64469.359999999964
2014-06-01,madison,59653.290000000095
2014-06-01,mahaska,57915.36999999998
2014-06-01,marion,147203.0800000002
2014-06-01,marshall,256743.25000000047
2014-06-01,mills,40212.38999999998
2014-06-01,mitchell,42630.23000000005
2014-06-01,monona,38104.58000000004
2014-06-01,monroe,18055.72999999999
2014-06-01,montgomery,59142.46000000004
2014-06-01,muscatine,302613.6700000005
2014-06-01,o'brien,144495.16000000006
2014-06-01,osceola,26017.749999999993
2014-06-01,page,109132.67000000011
2014-06-01,palo alto,54930.210000000094
2014-06-01,plymouth,153718.13000000018
2014-06-01,pocahontas,31363.729999999978
2014-06-01,polk,5467012.309999991
2014-06-01,pottawattamie,941313.3099999947
2014-06-01,poweshiek,126144.42000000039
2014-06-01,ringgold,14322.799999999997
2014-06-01,sac,46199.68000000002
2014-06-01,scott,1817055.9799999723
2014-06-01,shelby,78336.64000000004
2014-06-01,sioux,130355.31000000011
2014-06-01,story,537434.4299999987
2014-06-01,tama,58664.680000000044
2014-06-01,taylor,8249.739999999994
2014-06-01,union,78764.59000000003
2014-06-01,van buren,18596.179999999986
2014-06-01,wapello,171599.72
2014-06-01,warren,144236.3600000001
2014-06-01,washington,122307.46000000024
2014-06-01,wayne,6149.41
2014-06-01,webster,261166.93000000058
2014-06-01,winnebago,42800.65
2014-06-01,winneshiek,91286.71000000021
2014-06-01,woodbury,732862.6299999999
2014-06-01,worth,25160.59999999999
2014-06-01,wright,52908.35000000001
2014-07-01,adair,31766.779999999995
2014-07-01,adams,5925.99
2014-07-01,allamakee,79084.50000000003
2014-07-01,appanoose,79138.10000000011
2014-07-01,audubon,14754.839999999995
2014-07-01,benton,54722.22000000002
2014-07-01,black hawk,1309865.7899999847
2014-07-01,boone,134426.3300000001
2014-07-01,bremer,135941.06000000023
2014-07-01,buchanan,127247.76000000026
2014-07-01,buena vista,139867.3800000001
2014-07-01,butler,23421.679999999997
2014-07-01,calhoun,36294.76999999996
2014-07-01,carroll,229536.4700000001
2014-07-01,cass,78838.05000000015
2014-07-01,cedar,54287.650000000045
2014-07-01,cerro gordo,528843.8099999989
2014-07-01,cherokee,54118.37000000007
2014-07-01,chickasaw,25088.97999999999
2014-07-01,clarke,47051.55999999997
2014-07-01,clay,125717.6800000001
2014-07-01,clayton,69490.57000000004
2014-07-01,clinton,303114.68000000046
2014-07-01,crawford,97653.70999999996
2014-07-01,dallas,414253.69000000047
2014-07-01,davis,8908.800000000003
2014-07-01,decatur,12685.869999999995
2014-07-01,delaware,74298.90000000004
2014-07-01,des moines,250005.11999999965
2014-07-01,dickinson,516731.1400000003
2014-07-01,dubuque,701549.079999997
2014-07-01,emmet,45070.88999999995
2014-07-01,fayette,98549.41999999995
2014-07-01,floyd,84521.27999999997
2014-07-01,franklin,38270.940000000024
2014-07-01,greene,25828.219999999983
2014-07-01,grundy,29996.820000000043
2014-07-01,guthrie,32886.21
2014-07-01,hamilton,58746.79000000002
2014-07-01,hancock,28967.71999999999
2014-07-01,hardin,131917.8900000002
2014-07-01,harrison,33619.71999999998
2014-07-01,henry,62795.159999999996
2014-07-01,howard,65728.56000000006
2014-07-01,humboldt,49160.090000000004
2014-07-01,ida,40293.24
2014-07-01,iowa,135864.80000000016
2014-07-01,jackson,93274.47000000018
2014-07-01,jasper,138302.14
2014-07-01,jefferson,56858.059999999976
2014-07-01,johnson,1243531.2599999795
2014-07-01,jones,98136.47000000003
2014-07-01,keokuk,12868.85
2014-07-01,kossuth,196362.96000000022
2014-07-01,lee,253990.41000000053
2014-07-01,linn,1818670.3099999507
2014-07-01,louisa,20150.709999999995
2014-07-01,lucas,33364.09999999998
2014-07-01,lyon,59200.32000000005
2014-07-01,madison,40930.09000000001
2014-07-01,mahaska,74407.34999999998
2014-07-01,marion,190586.08000000002
2014-07-01,marshall,181605.2700000003
2014-07-01,mills,37224.51
2014-07-01,mitchell,39361.40000000002
2014-07-01,monona,52925.48000000014
2014-07-01,monroe,26845.689999999977
2014-07-01,montgomery,50142.43000000005
2014-07-01,muscatine,177006.80000000063
2014-07-01,o'brien,85253.14000000012
2014-07-01,osceola,18690.52999999999
2014-07-01,page,82424.41
2014-07-01,palo alto,77056.92000000017
2014-07-01,plymouth,120542.9100000001
2014-07-01,pocahontas,30135.28
2014-07-01,polk,4681083.850000015
2014-07-01,pottawattamie,753276.6999999979
2014-07-01,poweshiek,114444.38000000016
2014-07-01,ringgold,12972.339999999998
2014-07-01,sac,60992.51000000006
2014-07-01,scott,1644479.239999982
2014-07-01,shelby,48190.49000000001
2014-07-01,sioux,86150.07000000007
2014-07-01,story,557000.9600000015
2014-07-01,tama,54701.570000000036
2014-07-01,taylor,11644.769999999986
2014-07-01,union,63784.91000000013
2014-07-01,van buren,14130.439999999999
2014-07-01,wapello,224060.72000000044
2014-07-01,warren,180288.08000000022
2014-07-01,washington,99273.26000000017
2014-07-01,wayne,6386.879999999999
2014-07-01,webster,190285.4900000003
2014-07-01,winnebago,77757.70000000003
2014-07-01,winneshiek,114775.45000000027
2014-07-01,woodbury,839891.4599999975
2014-07-01,worth,18370.399999999994
2014-07-01,wright,44272.71000000001
2014-08-01,adair,38133.919999999984
2014-08-01,adams,6784.680000000001
2014-08-01,allamakee,70144.57999999999
2014-08-01,appanoose,61527.46000000002
2014-08-01,audubon,15103.339999999997
2014-08-01,benton,55761.51000000001
2014-08-01,black hawk,1265089.2400000107
2014-08-01,boone,134291.3899999999
2014-08-01,bremer,133317.72999999986
2014-08-01,buchanan,99229.93999999977
2014-08-01,buena vista,121663.38999999982
2014-08-01,butler,25757.980000000003
2014-08-01,calhoun,28309.47000000001
2014-08-01,carroll,157078.65000000008
2014-08-01,cass,102357.79000000004
2014-08-01,cedar,38508.62000000003
2014-08-01,cerro gordo,467395.5200000026
2014-08-01,cherokee,56428.23000000005
2014-08-01,chickasaw,28849.099999999988
2014-08-01,clarke,38433.239999999954
2014-08-01,clay,121686.02000000003
2014-08-01,clayton,72622.05999999997
2014-08-01,clinton,255619.1400000001
2014-08-01,crawford,72335.92999999998
2014-08-01,dallas,435444.3400000005
2014-08-01,davis,6596.619999999999
2014-08-01,decatur,10007.910000000002
2014-08-01,delaware,68499.03999999998
2014-08-01,des moines,293733.5900000008
2014-08-01,dickinson,392367.2400000011
2014-08-01,dubuque,550683.8600000038
2014-08-01,emmet,44792.93000000002
2014-08-01,fayette,75723.57999999997
2014-08-01,floyd,76973.77
2014-08-01,franklin,39492.810000000034
2014-08-01,fremont,1585.8
2014-08-01,greene,29851.37999999999
2014-08-01,grundy,26664.440000000006
2014-08-01,guthrie,24159.94
2014-08-01,hamilton,50318.41999999998
2014-08-01,hancock,22757.47
2014-08-01,hardin,131558.44999999995
2014-08-01,harrison,39874.94999999998
2014-08-01,henry,94997.33999999992
2014-08-01,howard,59683.72000000003
2014-08-01,humboldt,37597.23999999998
2014-08-01,ida,30817.400000000012
2014-08-01,iowa,127821.2999999999
2014-08-01,jackson,116137.36999999991
2014-08-01,jasper,144051.96000000014
2014-08-01,jefferson,59891.46999999997
2014-08-01,johnson,1393612.58000001
2014-08-01,jones,91705.24999999993
2014-08-01,keokuk,13595.779999999995
2014-08-01,kossuth,117624.15999999992
2014-08-01,lee,305058.11000000057
2014-08-01,linn,1851539.7499999853
2014-08-01,louisa,19109.85999999999
2014-08-01,lucas,26315.179999999975
2014-08-01,lyon,52385.90999999995
2014-08-01,madison,52914.05000000001
2014-08-01,mahaska,67246.80000000006
2014-08-01,marion,152478.7900000001
2014-08-01,marshall,181087.00000000026
2014-08-01,mills,32026.73000000002
2014-08-01,mitchell,34331.349999999984
2014-08-01,monona,44532.77000000007
2014-08-01,monroe,24286.739999999998
2014-08-01,montgomery,41543.40000000004
2014-08-01,muscatine,249900.22000000053
2014-08-01,o'brien,89195.97000000003
2014-08-01,osceola,21624.409999999993
2014-08-01,page,89447.84999999999
2014-08-01,palo alto,47058.98000000006
2014-08-01,plymouth,93453.56999999993
2014-08-01,pocahontas,30310.719999999994
2014-08-01,polk,4622019.389999955
2014-08-01,pottawattamie,713866.8000000042
2014-08-01,poweshiek,120024.95000000013
2014-08-01,ringgold,8886.250000000002
2014-08-01,sac,43969.069999999985
2014-08-01,scott,1484431.0600000045
2014-08-01,shelby,55961.669999999984
2014-08-01,sioux,89799.56999999999
2014-08-01,story,751789.2400000043
2014-08-01,tama,39863.51999999997
2014-08-01,taylor,4178.379999999999
2014-08-01,union,61081.84999999995
2014-08-01,van buren,14639.85
2014-08-01,wapello,194140.2500000005
2014-08-01,warren,152434.60000000015
2014-08-01,washington,102656.15999999987
2014-08-01,wayne,4629.540000000001
2014-08-01,webster,209541.19000000044
2014-08-01,winnebago,46965.990000000005
2014-08-01,winneshiek,82078.95999999995
2014-08-01,woodbury,718700.350000005
2014-08-01,worth,19000.039999999986
2014-08-01,wright,38209.180000000044
2014-09-01,adair,34424.83000000001
2014-09-01,adams,9853.27
2014-09-01,allamakee,55873.410000000054
2014-09-01,appanoose,64304.820000000036
2014-09-01,audubon,10740.48999999999
2014-09-01,benton,68989.26000000005
2014-09-01,black hawk,1316126.030000007
